var1	name	position	team	games	season	season_start	age	salary	goals	assists	goals_sixty	assists_sixty	toi	shots	corsifor	corsiagainst	corsi	pdo	cfrel_percent	age_sq	lagged_pdo	lagged_goals	lagged_cfrel_percent	lagged_shots	lagged_assists	lagged_toi
2418	"Curtis.Glencross"	"L"	"CGY"	66	2.0e+07	2009	26	"1.2"	7	14	.52	1.04	810.26	79	775	689	86	100.92	1.36	676	99.63	11	5.03	125	21	927.8
2419	"Curtis.Glencross"	"L"	"CGY"	79	2.0e+07	2010	27	"1.2"	17	16	1.07	1.01	949.29	89	920	814	106	99.95	2.13	729	100.92	7	1.36	79	14	810.26
2420	"Curtis.Glencross"	"L"	"CGY"	67	2.0e+07	2011	28	"2.7"	15	14	1.03	.96	873.02	64	733	859	-126	99.7	-3.24	784	99.95	17	2.13	89	16	949.29
2421	"Curtis.Glencross"	"L"	"CGY"	40	2.0e+07	2012	29	"2.5"	10	7	1.09	.76	552.88	64	507	518	-11	96.22	2.33	841	99.7	15	-3.24	64	14	873.02
2422	"Curtis.Glencross"	"L"	"CGY"	38	2.0e+07	2013	30	"2.5"	7	6	.8	.68	525.55	55	418	560	-142	97.82	-4.3	900	96.22	10	2.33	64	7	552.88
2423	"Curtis.Glencross"	"L"	"CGY/WSH"	81	2.0e+07	2014	31	"2.5"	9	12	.53	.7	1023.94	89	829	990	-161	100.68	-1.89	961	97.82	7	-4.3	55	6	525.55
3938	"Curtis.Lazar"	"CR"	"OTT"	73	2.0e+07	2014	19	"0.925"	6	7	.41	.48	880.66	90	825	785	40	99.56	1.67	361						
3939	"Curtis.Lazar"	"CR"	"OTT"	69	2.0e+07	2015	20	"0.925"	3	9	.23	.69	778.28	60	588	778	-190	99.09	-5.8	400	99.56	6	1.67	90	7	880.66
7863	"Dainius.Zubrus"	"L"	"N.J"	87	2.0e+07	2007	29	"3.4"	9	22	.48	1.16	1134.55	89	950	840	110	100.83	1.13	841						
7864	"Dainius.Zubrus"	"L"	"N.J"	89	2.0e+07	2008	30	"3.4"	13	13	.71	.71	1103.51	97	1087	879	208	99.52	4.18	900	100.83	9	1.13	89	22	1134.55
7865	"Dainius.Zubrus"	"L"	"N.J"	56	2.0e+07	2009	31	"3.4"	10	14	.81	1.13	740.98	75	620	558	62	100.03	2.08	961	99.52	13	4.18	97	13	1103.51
7866	"Dainius.Zubrus"	"L"	"N.J"	79	2.0e+07	2010	32	"3.4"	11	12	.62	.68	1063.68	79	851	723	128	97.29	2.71	1024	100.03	10	2.08	75	14	740.98
7867	"Dainius.Zubrus"	"L"	"N.J"	106	2.0e+07	2011	33	"3.4"	11	23	.44	.92	1493.94	102	1168	1042	126	100.85	2.64	1089	97.29	11	2.71	79	12	1063.68
7869	"Dainius.Zubrus"	"L"	"N.J"	82	2.0e+07	2013	35	"3.1"	11	11	.56	.56	1172.12	98	969	823	146	98.74	-.48	1225	100.85	11	2.64	102	23	1493.94
7870	"Dainius.Zubrus"	"L"	"N.J"	74	2.0e+07	2014	36	"3.1"	4	4	.26	.26	934.95	61	659	774	-115	100.11	-1.67	1296	98.74	11	-.48	98	11	1172.12
7530	"Dale.Weise"	"R"	"VAN"	70	2.0e+07	2011	23	"0.605"	4	4	.43	.43	555.17	45	408	522	-114	101.58	-10.41	529						
7532	"Dale.Weise"	"R"	"MTL/VAN"	77	2.0e+07	2013	25	"0.75"	7	14	.65	1.3	646.44	48	482	627	-145	103.59	-6.06	625	101.58	4	-10.41	45	4	555.17
7533	"Dale.Weise"	"R"	"MTL"	91	2.0e+07	2014	26	"1.025"	11	19	.63	1.09	1044.67	104	891	1025	-134	104.99	-3.35	676	103.59	7	-6.06	48	14	646.44
7534	"Dale.Weise"	"R"	"CHI/MTL"	64	2.0e+07	2015	27	"1.025"	10	10	.79	.79	757.92	102	726	668	58	100.7	-.48	729	104.99	11	-3.35	104	19	1044.67
1648	"Dallas.Drake"	"LR"	"DET"	87	2.0e+07	2007	38	"1"	3	5	.23	.38	780.25	61	619	567	52	96.19	-8.91	1444						
870	"Damien.Brunner"	"RL"	"DET"	58	2.0e+07	2012	26	"0.925"	12	7	1.06	.62	676.17	95	681	604	77	100.15	.14	676						
871	"Damien.Brunner"	"RL"	"N.J"	60	2.0e+07	2013	27	"2.5"	7	7	.63	.63	663.97	82	572	501	71	98.42	-1.96	729	100.15	12	.14	95	7	676.17
1005	"Dan.Carcillo"	"RL"	"PHX"	57	2.0e+07	2007	22	"NA"	9	6	.89	.6	604.01	77	506	570	-64	100.83	-1.86	484						
1006	"Dan.Carcillo"	"RL"	"PHI/PHX"	79	2.0e+07	2008	23	"0.85"	2	11	.15	.81	815.61	123	696	834	-138	98.1	-.39	529	100.83	9	-1.86	77	6	604.01
1007	"Dan.Carcillo"	"RL"	"PHI"	93	2.0e+07	2009	24	"0.938"	12	13	.72	.78	995.32	109	798	902	-104	101.55	-3.87	576	98.1	2	-.39	123	11	815.61
1008	"Dan.Carcillo"	"RL"	"PHI"	68	2.0e+07	2010	25	"1.075"	6	3	.68	.34	526.78	63	447	530	-83	96.08	-3.31	625	101.55	12	-3.87	109	13	995.32
1011	"Dan.Carcillo"	"RL"	"L.A/NYR"	65	2.0e+07	2013	28	"0.85"	6	1	.61	.1	588.89	49	546	537	9	99.88	-2.22	784	96.08	6	-3.31	63	3	526.78
2180	"Dan.Fritsche"	"RC"	"CBJ"	69	2.0e+07	2007	22	"NA"	7	12	.56	.96	749.71	89	644	605	39	99.8	-.92	484						
6364	"Dan.Sexton"	"R"	"ANA"	48	2.0e+07	2010	23	"0.575"	2	8	.23	.92	519.27	71	378	500	-122	97.27	-3.4	529						
7237	"Dana.Tyrell"	"C"	"T.B"	85	2.0e+07	2010	21	"0.713"	6	8	.44	.59	814.14	60	633	704	-71	96.79	-5.05	441						
45	"Daniel.Alfredsson"	"R"	"OTT"	72	2.0e+07	2007	34	"4.705"	20	29	1.17	1.69	1028.54	97	1010	877	133	101.09	3.03	1156						
46	"Daniel.Alfredsson"	"R"	"OTT"	79	2.0e+07	2008	35	"3.8"	13	25	.74	1.42	1057.25	104	1035	925	110	101.16	5.02	1225	101.09	20	3.03	97	29	1028.54
47	"Daniel.Alfredsson"	"R"	"OTT"	75	2.0e+07	2009	36	"7"	12	22	.73	1.33	990.7	90	862	914	-52	100.8	-3.49	1296	101.16	13	5.02	104	25	1057.25
48	"Daniel.Alfredsson"	"R"	"OTT"	54	2.0e+07	2010	37	"7"	6	10	.51	.86	701.1	59	599	654	-55	96.2	-4.02	1369	100.8	12	-3.49	90	22	990.7
49	"Daniel.Alfredsson"	"R"	"OTT"	79	2.0e+07	2011	38	"4.5"	15	20	.85	1.13	1063.4	121	1138	905	233	100.67	4.75	1444	96.2	6	-4.02	59	10	701.1
50	"Daniel.Alfredsson"	"R"	"OTT"	57	2.0e+07	2012	39	"1"	5	7	.39	.54	772.93	71	827	707	120	99.73	1.3	1521	100.67	15	4.75	121	20	1063.4
51	"Daniel.Alfredsson"	"R"	"DET"	71	2.0e+07	2013	40	"3.5"	11	16	.74	1.07	893.6	82	753	718	35	100.89	-.86	1600	99.73	5	1.3	71	7	772.93
774	"Daniel.Briere"	"RC"	"PHI"	96	2.0e+07	2007	29	"10"	18	19	.86	.91	1251.77	113	1052	1278	-226	99.49	-1.75	841						
776	"Daniel.Briere"	"RC"	"PHI"	98	2.0e+07	2009	31	"8"	20	30	.94	1.41	1277.88	155	1357	1258	99	101.77	2.33	961	99.49	18	-1.75	113	19	1251.77
777	"Daniel.Briere"	"RC"	"PHI"	88	2.0e+07	2010	32	"7"	29	24	1.36	1.13	1277.03	185	1232	1287	-55	101.97	-1.1	1024	101.77	20	2.33	155	30	1277.88
778	"Daniel.Briere"	"RC"	"PHI"	81	2.0e+07	2011	33	"7"	15	16	.84	.9	1069.79	125	1011	1079	-68	99.95	-1.73	1089	101.97	29	-1.1	185	24	1277.03
780	"Daniel.Briere"	"RC"	"MTL"	85	2.0e+07	2013	35	"4"	11	11	.75	.75	879.06	105	775	887	-112	101.29	-.36	1225	99.95	15	-1.73	125	16	1069.79
781	"Daniel.Briere"	"RC"	"COL"	57	2.0e+07	2014	36	"4"	7	4	.7	.4	600.62	55	442	617	-175	98.51	-2.05	1296	101.29	11	-.36	105	11	879.06
1167	"Daniel.Cleary"	"RL"	"DET"	85	2.0e+07	2007	28	"0.675"	16	13	.94	.77	1017.12	145	980	717	263	101.2	-2.36	784						
1168	"Daniel.Cleary"	"RL"	"DET"	96	2.0e+07	2008	29	"2.5"	18	23	.86	1.1	1257.03	157	1274	989	285	100.42	-1.27	841	101.2	16	-2.36	145	13	1017.12
1169	"Daniel.Cleary"	"RL"	"DET"	75	2.0e+07	2009	30	"2.5"	15	11	.95	.7	947.85	117	991	819	172	98.52	1.13	900	100.42	18	-1.27	157	23	1257.03
1170	"Daniel.Cleary"	"RL"	"DET"	79	2.0e+07	2010	31	"3"	20	18	1.15	1.03	1047.69	152	1035	961	74	99.86	-2.28	961	98.52	15	1.13	117	11	947.85
1171	"Daniel.Cleary"	"RL"	"DET"	80	2.0e+07	2011	32	"3"	9	19	.54	1.14	1002.38	162	1003	809	194	98.65	.17	1024	99.86	20	-2.28	152	18	1047.69
1172	"Daniel.Cleary"	"RL"	"DET"	62	2.0e+07	2012	33	"3"	4	9	.31	.7	773.57	81	692	644	48	97.55	-1.1	1089	98.65	9	.17	162	19	1002.38
1173	"Daniel.Cleary"	"RL"	"DET"	52	2.0e+07	2013	34	"1.75"	4	2	.43	.22	557.23	49	442	492	-50	96.6	-4.35	1156	97.55	4	-1.1	81	9	773.57
5235	"Daniel.Paille"	"L"	"BUF"	76	2.0e+07	2007	23	"NA"	14	16	1.01	1.15	835.48	79	643	700	-57	102	-1.71	529						
5236	"Daniel.Paille"	"L"	"BUF"	73	2.0e+07	2008	24	"0.9"	12	13	.95	1.03	756.42	61	578	685	-107	100.82	-4.28	576	102	14	-1.71	79	16	835.48
5237	"Daniel.Paille"	"L"	"BOS/BUF"	88	2.0e+07	2009	25	"1.35"	9	11	.52	.64	1029.49	118	863	883	-20	98.66	-4.18	625	100.82	12	-4.28	61	13	756.42
5238	"Daniel.Paille"	"L"	"BOS"	68	2.0e+07	2010	26	"1"	6	10	.61	1.02	586.05	56	511	571	-60	100.99	-5.05	676	98.66	9	-4.18	118	11	1029.49
5239	"Daniel.Paille"	"L"	"BOS"	76	2.0e+07	2011	27	"1.15"	8	6	.65	.49	737.65	78	616	718	-102	98.84	-9.13	729	100.99	6	-5.05	56	10	586.05
5240	"Daniel.Paille"	"L"	"BOS"	68	2.0e+07	2012	28	"1.3"	11	11	.91	.91	722.67	72	649	650	-1	101.31	-4.07	784	98.84	8	-9.13	78	6	737.65
5241	"Daniel.Paille"	"L"	"BOS"	79	2.0e+07	2013	29	"1.3"	9	9	.73	.73	739.26	56	586	629	-43	102.57	-7.57	841	101.31	11	-4.07	72	11	722.67
5242	"Daniel.Paille"	"L"	"BOS"	71	2.0e+07	2014	30	"1.3"	5	6	.43	.52	691.71	55	545	647	-102	97.72	-7.69	900	102.57	9	-7.57	56	9	739.26
6270	"Daniel.Sedin"	"L"	"VAN"	82	2.0e+07	2007	26	"3.575"	15	21	.84	1.17	1073.54	147	1010	824	186	99.16	10.17	676						
6271	"Daniel.Sedin"	"L"	"VAN"	91	2.0e+07	2008	27	"3.575"	22	32	1.1	1.59	1204.98	184	1154	979	175	104.37	7.45	729	99.16	15	10.17	147	21	1073.54
6272	"Daniel.Sedin"	"L"	"VAN"	75	2.0e+07	2009	28	"6.1"	24	45	1.34	2.51	1076.19	157	1162	880	282	105.08	7.02	784	104.37	22	7.45	184	32	1204.98
6273	"Daniel.Sedin"	"L"	"VAN"	107	2.0e+07	2010	29	"6.1"	26	42	1.02	1.65	1530.53	239	1671	1233	438	101.8	7.26	841	105.08	24	7.02	157	45	1076.19
6274	"Daniel.Sedin"	"L"	"VAN"	74	2.0e+07	2011	30	"6.1"	15	22	.85	1.25	1054.54	146	1132	800	332	101.37	8.91	900	101.8	26	7.26	239	42	1530.53
6275	"Daniel.Sedin"	"L"	"VAN"	51	2.0e+07	2012	31	"6.1"	8	18	.65	1.46	738.15	109	790	501	289	101.87	13.51	961	101.37	15	8.91	146	22	1054.54
6276	"Daniel.Sedin"	"L"	"VAN"	73	2.0e+07	2013	32	"6.1"	11	18	.61	1	1077.15	146	1107	838	269	99.94	8.02	1024	101.87	8	13.51	109	18	738.15
6277	"Daniel.Sedin"	"L"	"VAN"	88	2.0e+07	2014	33	"7"	13	25	.66	1.28	1174.88	165	1128	940	188	98.22	6.33	1089	99.94	11	8.02	146	18	1077.15
6278	"Daniel.Sedin"	"L"	"VAN"	72	2.0e+07	2015	34	"7"	15	18	.94	1.13	958.06	144	811	829	-18	103.18	3.18	1156	98.22	13	6.33	165	25	1174.88
7710	"Daniel.Winnik"	"C"	"PHX"	79	2.0e+07	2007	22	"0.525"	11	12	.75	.82	881.28	103	755	777	-22	99.33	.11	484						
7712	"Daniel.Winnik"	"C"	"PHX"	80	2.0e+07	2009	24	"0.6"	4	13	.31	1.02	766.34	72	614	727	-113	100.88	-7.82	576	99.33	11	.11	103	12	881.28
7713	"Daniel.Winnik"	"C"	"COL"	80	2.0e+07	2010	25	"0.9"	7	11	.41	.64	1029.92	133	940	882	58	97.91	5.96	625	100.88	4	-7.82	72	13	766.34
7714	"Daniel.Winnik"	"C"	"COL/S.J"	89	2.0e+07	2011	26	"1"	6	14	.3	.71	1185.21	155	1138	1040	98	98	1.84	676	97.91	7	5.96	133	11	1029.92
7715	"Daniel.Winnik"	"C"	"ANA"	55	2.0e+07	2012	27	"1.8"	6	11	.49	.9	736.08	101	631	639	-8	99.91	2.76	729	98	6	1.84	155	14	1185.21
7716	"Daniel.Winnik"	"C"	"ANA"	85	2.0e+07	2013	28	"1.8"	4	23	.24	1.36	1018.24	115	885	993	-108	101.25	-3.14	784	99.91	6	2.76	101	11	736.08
7717	"Daniel.Winnik"	"C"	"PIT/TOR"	84	2.0e+07	2014	29	"1.3"	9	21	.51	1.19	1061.13	83	967	966	1	102.33	1.46	841	101.25	4	-3.14	115	23	1018.24
7718	"Daniel.Winnik"	"C"	"TOR/WSH"	66	2.0e+07	2015	30	"2.7"	6	9	.48	.72	751.42	85	697	692	5	100.05	-1.8	900	102.33	9	1.46	83	21	1061.13
2852	"Dany.Heatley"	"LR"	"OTT"	75	2.0e+07	2007	26	"NA"	24	25	1.22	1.27	1179.03	131	1195	1066	129	103.77	3.19	676						
2853	"Dany.Heatley"	"LR"	"OTT"	82	2.0e+07	2008	27	"10"	22	20	1.09	1	1205.89	126	1117	1078	39	99.92	2.58	729	103.77	24	3.19	131	25	1179.03
2854	"Dany.Heatley"	"LR"	"S.J"	95	2.0e+07	2009	28	"8"	18	32	.75	1.33	1441.84	183	1437	1413	24	101.37	-1.26	784	99.92	22	2.58	126	20	1205.89
2855	"Dany.Heatley"	"LR"	"S.J"	98	2.0e+07	2010	29	"8"	16	21	.68	.89	1416.98	161	1428	1350	78	101.51	-2.29	841	101.37	18	-1.26	183	32	1441.84
2856	"Dany.Heatley"	"LR"	"MIN"	82	2.0e+07	2011	30	"8"	12	16	.56	.74	1291.71	136	1147	1292	-145	100.63	4.26	900	101.51	16	-2.29	161	21	1416.98
2857	"Dany.Heatley"	"LR"	"MIN"	36	2.0e+07	2012	31	"6"	8	5	.92	.58	520.83	44	442	487	-45	96.53	-1.38	961	100.63	12	4.26	136	16	1291.71
2858	"Dany.Heatley"	"LR"	"MIN"	87	2.0e+07	2013	32	"5"	9	15	.53	.88	1016.97	71	790	939	-149	99.89	-5.5	1024	96.53	8	-1.38	44	5	520.83
7224	"Darcy.Tucker"	"LR"	"TOR"	74	2.0e+07	2007	32	"3"	9	11	.6	.74	897.17	91	847	796	51	97.9	-.73	1024						
7225	"Darcy.Tucker"	"LR"	"COL"	63	2.0e+07	2008	33	"2.2"	6	5	.49	.41	729.82	74	611	642	-31	97.38	2.77	1089	97.9	9	-.73	91	11	897.17
7226	"Darcy.Tucker"	"LR"	"COL"	77	2.0e+07	2009	34	"2.3"	7	7	.54	.54	779.12	52	531	692	-161	101.67	-1.06	1156	97.38	6	2.77	74	5	729.82
2897	"Darren.Helm"	"C"	"DET"	86	2.0e+07	2009	22	"0.5"	8	13	.49	.8	973.17	144	921	872	49	98.42	-3.6	484						
2898	"Darren.Helm"	"C"	"DET"	93	2.0e+07	2010	23	"0.825"	11	20	.71	1.3	924.04	162	978	805	173	98.57	1.99	529	98.42	8	-3.6	144	13	973.17
2899	"Darren.Helm"	"C"	"DET"	69	2.0e+07	2011	24	"1"	9	17	.67	1.26	807.91	99	795	638	157	100.15	1.28	576	98.57	11	1.99	162	20	924.04
2901	"Darren.Helm"	"C"	"DET"	47	2.0e+07	2013	26	"1.75"	9	8	.96	.85	561.99	67	490	453	37	100.52	-.33	676	100.15	9	1.28	99	17	807.91
2902	"Darren.Helm"	"C"	"DET"	82	2.0e+07	2014	27	"2.5"	8	13	.48	.78	1006.01	124	990	741	249	98.79	5.48	729	100.52	9	-.33	67	8	561.99
2903	"Darren.Helm"	"C"	"DET"	68	2.0e+07	2015	28	"2.5"	9	10	.65	.73	824.46	117	726	685	41	101.07	-.91	784	98.79	8	5.48	124	13	1006.01
5623	"Darroll.Powe"	"C"	"PHI"	66	2.0e+07	2008	23	"0.507"	4	7	.38	.66	636.66	72	503	577	-74	97.54	-1.53	529						
5624	"Darroll.Powe"	"C"	"PHI"	86	2.0e+07	2009	24	"0.532"	9	6	.61	.41	881.79	112	720	794	-74	99.29	-2.48	576	97.54	4	-1.53	72	7	636.66
5625	"Darroll.Powe"	"C"	"PHI"	92	2.0e+07	2010	25	"0.725"	3	10	.22	.74	808.18	70	642	775	-133	97.9	-5.14	625	99.29	9	-2.48	112	6	881.79
5626	"Darroll.Powe"	"C"	"MIN"	82	2.0e+07	2011	26	"0.95"	6	7	.38	.44	944.14	92	686	968	-282	96.8	-3.65	676	97.9	3	-5.14	70	10	808.18
536	"Dave.Bolland"	"C"	"CHI"	98	2.0e+07	2008	22	"0.887"	13	30	.64	1.48	1214.83	93	1102	984	118	99.83	-1.87	484						
537	"Dave.Bolland"	"C"	"CHI"	61	2.0e+07	2009	23	"3.375"	6	11	.44	.81	814.01	61	713	749	-36	100.98	-8.45	529	99.83	13	-1.87	93	30	1214.83
538	"Dave.Bolland"	"C"	"CHI"	65	2.0e+07	2010	24	"3.375"	12	17	.86	1.22	834.94	79	700	769	-69	104.41	-5.83	576	100.98	6	-8.45	61	11	814.01
539	"Dave.Bolland"	"C"	"CHI"	82	2.0e+07	2011	25	"3.375"	7	10	.42	.59	1008.58	99	885	861	24	97.3	-3.78	625	104.41	12	-5.83	79	17	834.94
540	"Dave.Bolland"	"C"	"CHI"	53	2.0e+07	2012	26	"3.375"	7	7	.64	.64	655.42	49	506	605	-99	97.54	-10.82	676	97.3	7	-3.78	99	10	1008.58
542	"Dave.Bolland"	"C"	"FLA"	53	2.0e+07	2014	28	"5.5"	4	10	.37	.92	652.85	60	569	573	-4	100.7	-2.5	784	97.54	7	-10.82	49	7	655.42
186	"David.Backes"	"RC"	"STL"	72	2.0e+07	2007	23	"NA"	9	14	.63	.98	858.98	96	685	673	12	96.71	3.28	529						
187	"David.Backes"	"RC"	"STL"	86	2.0e+07	2008	24	"2.5"	23	18	1.29	1.01	1071.59	133	920	901	19	99.16	3.55	576	96.71	9	3.28	96	14	858.98
188	"David.Backes"	"RC"	"STL"	79	2.0e+07	2009	25	"2.5"	9	24	.53	1.43	1009.78	101	964	855	109	99.46	2.69	625	99.16	23	3.55	133	18	1071.59
189	"David.Backes"	"RC"	"STL"	82	2.0e+07	2010	26	"2.5"	21	17	1.06	.86	1189.12	137	1177	1017	160	103.63	2.08	676	99.46	9	2.69	101	24	1009.78
190	"David.Backes"	"RC"	"STL"	91	2.0e+07	2011	27	"4.5"	13	19	.58	.84	1350.09	170	1283	1112	171	100.44	1.43	729	103.63	21	2.08	137	17	1189.12
191	"David.Backes"	"RC"	"STL"	54	2.0e+07	2012	28	"3.75"	5	16	.37	1.17	818.64	93	729	656	73	99.92	1.07	784	100.44	13	1.43	170	19	1350.09
